"Time","RelTime","Trial_ID","Larva_ID","Genotype","State","Transducer_factor","Pressure_Level","Plasmid","Period","FileName","CBF","Beat","CBF_MODA","PressVal"
85,55,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","During_2","171022_M1_L1_E004_Kymo-1-24000_-16800.txt",NA,0,9.7071165,-0.169117647058824
86,56,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","During_2","171022_M1_L1_E004_Kymo-1-24000_-17000.txt",NA,0,9.627806,-0.18
87,57,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","During_2","171022_M1_L1_E004_Kymo-1-24000_-17200.txt",NA,0,10.085887,-0.176470588235295
88,58,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","During_2","171022_M1_L1_E004_Kymo-1-24000_-17400.txt",NA,0,9.992304,-0.17156862745098
89,59,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","During_2","171022_M1_L1_E004_Kymo-1-24000_-17600.txt",NA,0,9.622498,-0.16
90,60,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","During_2","171022_M1_L1_E004_Kymo-1-24000_-17800.txt",NA,0,9.538719,-0.149509803921569
91,61,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-18000.txt",NA,0,9.473394,-0.205
92,62,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-18200.txt",NA,0,9.267866,-0.308823529411765
93,63,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-18400.txt",NA,0,9.3026785,-0.313725490196079
94,64,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-18600.txt",NA,0,9.671059,-0.325
95,65,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-18800.txt",NA,0,8.674243,-0.309895833333334
96,66,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-19000.txt",16.0978750804894,1,8.8908275,-0.325520833333334
97,67,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-19200.txt",17.4565767652963,1,10.2929315,-0.3203125
98,68,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-19400.txt",18.4842883548983,1,10.29891,-0.329081632653062
99,69,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-19600.txt",18.2431816108729,1,10.084389,-0.330729166666667
100,70,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-19800.txt",16.0346348111922,1,9.8422555,-0.325520833333334
101,71,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-20000.txt",16.4812525751957,1,9.8860135,-0.309895833333334
102,72,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-20200.txt",17.0096955264501,1,9.7487015,-0.325520833333334
103,73,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-20400.txt",17.148246591786,1,9.684087,-0.328125
104,74,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-20600.txt",16.416317819913,1,9.9829395,-0.309895833333334
105,75,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-20800.txt",16.467682173734,1,9.8964925,-0.3125
106,76,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-21000.txt",16.739203213927,1,10.026718,-0.330729166666667
107,77,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-21200.txt",17.619592987402,1,9.7846335,-0.299479166666667
108,78,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-21400.txt",17.23395088324,1,9.8597145,-0.309895833333334
109,79,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-21600.txt",15.6359940583223,1,9.7169515,-0.3203125
110,80,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-21800.txt",18.8005264147396,1,9.6368925,-0.331632653061225
111,81,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-22000.txt",16.3994916157599,1,10.0563085,-0.295918367346939
112,82,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-22200.txt",14.7666863555818,1,9.8300715,-0.296875000000001
113,83,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-22400.txt",16.7799312022821,1,9.724497,-0.307291666666667
114,84,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-22600.txt",15.6555772994129,1,9.683276,-0.307291666666667
115,85,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-22800.txt",15.625,1,9.7399245,-0.3125
116,86,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-23000.txt",16.0423518087752,1,9.9378625,-0.309895833333334
117,87,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-23200.txt",15.6801254410035,1,9.6689055,-0.325520833333334
118,88,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-23400.txt",16.5645188007288,1,9.894755,-0.328125
119,89,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-23600.txt",16.3172064942482,1,9.8902805,-0.3203125
120,90,"171022_M1_L1_E004","171022_M1_L1","WT","positive",0.125,"0","pLB253","After","171022_M1_L1_E004_Kymo-1-24000_-23800.txt",12.7056730830316,1,NA,NA
1,-29,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-0.txt",15.8252888115208,1,NA,-3.57291666666667
2,-28,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-200.txt",17.747803709291,1,10.2562825,-3.63839285714286
3,-27,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-400.txt",18.6480186480186,1,10.072426,-3.60745614035088
4,-26,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-600.txt",15.6359940583223,1,9.9112825,-3.66071428571428
5,-25,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-800.txt",15.4344806297268,1,10.23966,-3.59953703703704
6,-24,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-1000.txt",16.9004563123204,1,9.9971175,-3.60849056603774
7,-23,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-1200.txt",17.148246591786,1,9.8131375,-3.63425925925926
8,-22,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-1400.txt",15.2137532329226,1,9.795602,-3.70283018867925
9,-21,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-1600.txt",15.9261028826246,1,9.774958,-3.64583333333333
10,-20,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-1800.txt",18.3891136447223,1,9.958753,-3.63425925925926
11,-19,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-2000.txt",15.1469251741896,1,9.641901,-3.57311320754717
12,-18,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-2200.txt",16.2575191025849,1,9.8076255,-3.68055555555555
13,-17,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-2400.txt",15.7815828927641,1,10.016477,-3.71462264150943
14,-16,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-2600.txt",17.3040318394186,1,9.8704545,-3.65740740740741
15,-15,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-2800.txt",16.739203213927,1,10.2524195,-3.70283018867925
16,-14,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-3000.txt",16.9592130925125,1,9.783404,-3.67924528301887
17,-13,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-3200.txt",15.3598033945165,1,9.8980635,-3.68055555555555
18,-12,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-3400.txt",15.0840938230636,1,9.954854,-3.67924528301887
19,-11,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-3600.txt",15.9833772876209,1,10.214546,-3.66898148148148
20,-10,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-3800.txt",16.8284063499187,1,9.9752825,-3.7
21,-9,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-4000.txt",17.8388262052357,1,10.0525905,-3.72549019607843
22,-8,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-4200.txt",17.3340266944011,1,10.283843,-3.71323529411765
23,-7,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-4400.txt",19.1424196018377,1,10.0332605,-3.70098039215686
24,-6,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-4600.txt",15.9553250897487,1,9.8893605,-3.73774509803922
25,-5,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-4800.txt",16.8747890651367,1,10.126087,-3.6875
26,-4,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-5000.txt",17.6056338028169,1,10.163386,-3.73774509803922
27,-3,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-5200.txt",17.5054704595186,1,9.9213365,-3.72549019607843
28,-2,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-5400.txt",15.2137532329226,1,9.7125335,-3.7125
29,-1,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-5600.txt",15.4906668732089,1,10.0557085,-3.70098039215686
30,0,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","Before","171022_M1_L1_E005_Kymo-1-24000_-5800.txt",16.4853280580284,1,10.0131945,146.6875
31,1,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-6000.txt",16.3706310878284,1,10.189892,194.68137254902
32,2,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-6200.txt",16.533024716872,1,10.0218095,232.549019607843
33,3,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-6400.txt",16.7940213284071,1,9.979299,239.35
34,4,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-6600.txt",15.938795027096,1,10.1791,246.237745098039
35,5,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-6800.txt",16.5043736590196,1,9.9927825,246.4125
36,6,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-7000.txt",17.3505682311096,1,9.981442,245.882352941176
37,7,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-7200.txt",NA,0,9.391203,240.31862745098
38,8,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-7400.txt",NA,0,9.717582,236.7125
39,9,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-7600.txt",NA,0,9.6733525,249.742647058824
40,10,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-7800.txt",NA,0,9.533147,240.9625
41,11,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-8000.txt",NA,0,9.7063035,243.43137254902
42,12,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-8200.txt",NA,0,9.604262,243.174019607843
43,13,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-8400.txt",NA,0,9.6519155,237.3875
44,14,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-8600.txt",NA,0,9.52603,239.69362745098
45,15,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-8800.txt",NA,0,9.51385,223.6125
46,16,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-9000.txt",NA,0,9.3722595,221.115196078431
47,17,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-9200.txt",NA,0,9.8591875,225.392156862745
48,18,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-9400.txt",NA,0,9.5351895,234.8625
49,19,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-9600.txt",NA,0,9.6668965,238.345588235294
50,20,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-9800.txt",NA,0,9.25264,239.252450980392
51,21,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-10000.txt",NA,0,9.122084,217.855392156863
52,22,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-10200.txt",22.269235051776,1,8.6936975,233.823529411765
53,23,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-10400.txt",NA,0,8.2851965,241.5875
54,24,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-10600.txt",NA,0,8.606247,242.708333333333
55,25,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-10800.txt",17.2057811424639,1,10.3235015,246.71568627451
56,26,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-11000.txt",16.7112299465241,1,10.881185,242.0125
57,27,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-11200.txt",15.9680638722555,1,10.69392,245.257352941176
58,28,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-11400.txt",19.1387559808612,1,10.485475,233.125
59,29,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-11600.txt",19.4599854050109,1,10.291595,222.328431372549
60,30,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_1","171022_M1_L1_E005_Kymo-1-24000_-11800.txt",17.8762960314623,1,10.683665,235.245098039216
61,31,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-12000.txt",15.0693188667872,1,10.91281,237.275
62,32,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-12200.txt",15.6592546194801,1,10.62951,240.93137254902
63,33,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-12400.txt",17.0314229753896,1,10.739724,242.5125
64,34,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-12600.txt",14.9175803684642,1,10.995085,236.948529411765
65,35,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-12800.txt",18.1340103363859,1,11.31847,243.455882352941
66,36,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-13000.txt",16.8067226890756,1,11.0494,246.95
67,37,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-13200.txt",17.23395088324,1,11.45941,242.769607843137
68,38,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-13400.txt",15.9553250897487,1,10.934235,247.3375
69,39,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-13600.txt",17.082336863683,1,11.29931,240.78431372549
70,40,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-13800.txt",NA,0,10.95075,234.301470588235
71,41,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-14000.txt",17.6304654442877,1,11.58604,236.4125
72,42,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-14200.txt",16.4352042074123,1,11.265885,236.56862745098
73,43,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-14400.txt",17.3565911654951,1,11.51064,238.247549019608
74,44,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-14600.txt",18.4094256259205,1,11.2208,236.225490196078
75,45,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-14800.txt",17.4216027874564,1,11.131425,240.31862745098
76,46,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-15000.txt",18.1653042688465,1,11.24252,236.35
77,47,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-15200.txt",17.619592987402,1,10.97404,241.262254901961
78,48,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-15400.txt",16.5933792416826,1,10.87358,236.911764705882
79,49,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-15600.txt",16.2061421278665,1,11.09754,239.84068627451
80,50,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-15800.txt",17.8157847853198,1,10.697205,238.149509803922
81,51,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-16000.txt",17.8284899269032,1,11.09919,239.075
82,52,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-16200.txt",16.5645188007288,1,11.06931,238.921568627451
83,53,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-16400.txt",18.6029206585434,1,10.704635,236.299019607843
84,54,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-16600.txt",17.7777777777778,1,11.19212,238.4625
85,55,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-16800.txt",16.739203213927,1,10.4659515,237.205882352941
86,56,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-17000.txt",17.4794616325817,1,10.81717,236.275
87,57,"171022_M1_L1_E005","171022_M1_L1","WT","positive",0.625,"237.5","pLB253","During_2","171022_M1_L1_E005_Kymo-1-24000_-17200.txt",16.8690958164642,1,10.4470915,236.25
