"Time","variable","value","SEDisp","Pressure_Level","Genotype","Basal_pressure","Category_pressure","Press","SEPress"
95,"32.5_WT_0",-0.161414766680628,0.0467212270379823,"32.5","WT","0","32.5",0.0510416666666666,0.074127593874421
96,"32.5_WT_0",-0.149034894774526,0.0639005504244535,"32.5","WT","0","32.5",0.0624999999999999,0.0720657191870342
97,"32.5_WT_0",-0.141496414504013,0.043615893279518,"32.5","WT","0","32.5",0.0508333333333336,0.0728432666281214
98,"32.5_WT_0",-0.158770904851123,0.0385515473276181,"32.5","WT","0","32.5",0.0535416666666667,0.074898368640445
99,"32.5_WT_0",-0.141957010063822,0.052863439684565,"32.5","WT","0","32.5",0.0485416666666667,0.0793792376384126
100,"32.5_WT_0",-0.15772796486441,0.0442033044780235,"32.5","WT","0","32.5",0.0577083333333334,0.0778401752435362
101,"32.5_WT_0",-0.135158874635098,0.0390747339470378,"32.5","WT","0","32.5",0.0535416666666669,0.0786700431831868
102,"32.5_WT_0",-0.171180631728864,0.0390729839144034,"32.5","WT","0","32.5",0.0529166666666668,0.0782675089126319
103,"32.5_WT_0",-0.176762986165269,0.0461640054920319,"32.5","WT","0","32.5",0.0660416666666667,0.0798453637856048
104,"32.5_WT_0",-0.109450166120156,0.0354915566992209,"32.5","WT","0","32.5",0.0602083333333334,0.0823321366731525
105,"32.5_WT_0",-0.142951889509567,0.0403651261707256,"32.5","WT","0","32.5",0.0622916666666667,0.0800630448199001
106,"32.5_WT_0",-0.129860887126713,0.0448888844205426,"32.5","WT","0","32.5",0.0564583333333334,0.0746020984307934
107,"32.5_WT_0",-0.130760683910168,0.0258939477375696,"32.5","WT","0","32.5",0.0606250000000003,0.0725305251830797
108,"32.5_WT_0",-0.107581245079875,0.0262262259068483,"32.5","WT","0","32.5",0.0579166666666667,0.0729951958084307
109,"32.5_WT_0",-0.183208308484842,0.0287703101840361,"32.5","WT","0","32.5",0.0625000000000001,0.0720310805312541
110,"32.5_WT_0",-0.141364163830809,0.0252617863235852,"32.5","WT","0","32.5",0.0679166666666667,0.0785463636968638
111,"32.5_WT_0",-0.14422070618866,0.0328865408877668,"32.5","WT","0","32.5",0.0564583333333336,0.0757409865832968
112,"32.5_WT_0",-0.103026779122873,0.0284256763626435,"32.5","WT","0","32.5",0.0606249999999998,0.0726493612325671
113,"32.5_WT_0",-0.129363825201398,0.0310953293698857,"32.5","WT","0","32.5",0.0552083333333332,0.0724201847534389
114,"32.5_WT_0",-0.121319403048983,0.0366519888619513,"32.5","WT","0","32.5",0.068125,0.0763120194042561
115,"32.5_WT_0",-0.137399809620777,0.0287343302020857,"32.5","WT","0","32.5",0.0739583333333334,0.0746468828421894
116,"32.5_WT_0",-0.115676779070509,0.0220947579339245,"32.5","WT","0","32.5",0.0729166666666665,0.0768104686242558
117,"32.5_WT_0",-0.130759005610503,0.0190628706880498,"32.5","WT","0","32.5",0.0535416666666667,0.075722503718805
118,"32.5_WT_0",-0.138075917371314,0.0279730337851672,"32.5","WT","0","32.5",0.0612500000000001,0.0752328561127974
119,"32.5_WT_0",-0.123513614422019,0.0258806448341819,"32.5","WT","0","32.5",0.0666666666666667,0.0716239577197774
120,"32.5_WT_0",-0.142494060343422,0.0126992701995454,"32.5","WT","0","32.5",0.0629166666666668,0.0715971380266777
-9,"42.5_WT_0",0.0179205634579638,0.0158986115880114,"42.5","WT","0","42.5",0.0327083333333333,0.0346471236480511
-8,"42.5_WT_0",0.0218424404564267,0.0198485325696005,"42.5","WT","0","42.5",0.0354166666666669,0.0351027756895536
-7,"42.5_WT_0",0.0168241150515129,0.00911479677389071,"42.5","WT","0","42.5",0.0324999999999999,0.038151743807532
-6,"42.5_WT_0",-0.0137599084207339,0.0182409828082615,"42.5","WT","0","42.5",0.0370833333333336,0.0339231668627799
-5,"42.5_WT_0",-0.0316382745680255,0.0185389675796821,"42.5","WT","0","42.5",0.0358333333333331,0.0365469161945757
-4,"42.5_WT_0",-0.00878002238267363,0.0292671445462786,"42.5","WT","0","42.5",0.0404166666666664,0.0361615899854774
-3,"42.5_WT_0",-0.0057477142421731,0.0185442649435228,"42.5","WT","0","42.5",0.0454166666666669,0.0371461897066473
-2,"42.5_WT_0",0.016237135781723,0.020325785578776,"42.5","WT","0","42.5",0.0500000000000002,0.0383964041827704
-1,"42.5_WT_0",-0.0128983351340201,0.0185190100704273,"42.5","WT","0","42.5",0.0412500000000003,0.0393366766764103
0,"42.5_WT_0",0.0027380178122917,0.0257050368426813,"42.5","WT","0","42.5",0.0479166666666667,0.0389867320735887
1,"42.5_WT_0",-0.0502131743665905,0.0314744774175954,"42.5","WT","0","42.5",39.855,0.391435464783505
2,"42.5_WT_0",0.0105555571645445,0.0233786291549036,"42.5","WT","0","42.5",41.386875,0.326056742196729
3,"42.5_WT_0",0.0359029661404123,0.0332217554681466,"42.5","WT","0","42.5",41.84,0.639466822313932
4,"42.5_WT_0",0.123588391724549,0.0436531444735457,"42.5","WT","0","42.5",41.6722916666667,0.637550345234267
5,"42.5_WT_0",0.18506206414835,0.0820091717320844,"42.5","WT","0","42.5",41.54875,0.632740813840865
6,"42.5_WT_0",0.323730224073856,0.0820512031892824,"42.5","WT","0","42.5",41.468125,0.595522354744135
7,"42.5_WT_0",0.341186221006581,0.11851691598006,"42.5","WT","0","42.5",41.330625,0.604168157325748
8,"42.5_WT_0",0.417398402508414,0.124226750267219,"42.5","WT","0","42.5",41.2583333333333,0.575082459365128
9,"42.5_WT_0",0.471583584424701,0.133189865316626,"42.5","WT","0","42.5",41.3722916666667,0.503159893545006
10,"42.5_WT_0",0.46526804921775,0.13477503127319,"42.5","WT","0","42.5",41.3314583333333,0.500120797040019
11,"42.5_WT_0",0.43017539668241,0.164599639530237,"42.5","WT","0","42.5",41.249375,0.475197510106178
12,"42.5_WT_0",0.393755335398775,0.209836647264243,"42.5","WT","0","42.5",41.144375,0.451007817244089
13,"42.5_WT_0",0.450769797562748,0.149810446032655,"42.5","WT","0","42.5",41.0391666666667,0.442284920069443
14,"42.5_WT_0",0.494295983624098,0.163635358896319,"42.5","WT","0","42.5",40.9691666666667,0.424572344067795
15,"42.5_WT_0",0.502011334709366,0.118393930090457,"42.5","WT","0","42.5",40.889375,0.40641308158319
16,"42.5_WT_0",0.597583689918195,0.0983015838940656,"42.5","WT","0","42.5",41.011875,0.365252451461466
17,"42.5_WT_0",0.528163525955641,0.131909674551883,"42.5","WT","0","42.5",41.0947916666667,0.439087892207623
18,"42.5_WT_0",0.550735023402139,0.113517768337915,"42.5","WT","0","42.5",41.04125,0.422815643722401
19,"42.5_WT_0",0.45212069858009,0.172688274414527,"42.5","WT","0","42.5",41.0441666666667,0.381184192863358
20,"42.5_WT_0",0.531671696063649,0.133975170484763,"42.5","WT","0","42.5",41.096875,0.340204569789349
21,"42.5_WT_0",0.541728311346298,0.136232912266573,"42.5","WT","0","42.5",40.9697916666667,0.317960111983406
22,"42.5_WT_0",0.47855508696405,0.172040734127909,"42.5","WT","0","42.5",41.4102083333333,0.44586757559311
23,"42.5_WT_0",0.548375969288133,0.0977609935165354,"42.5","WT","0","42.5",41.3083333333333,0.424734777333324
24,"42.5_WT_0",0.427710262851679,0.16854898668336,"42.5","WT","0","42.5",41.2102083333333,0.424919237628687
25,"42.5_WT_0",0.537642208643726,0.0683761773190124,"42.5","WT","0","42.5",41.1045833333333,0.412798003677679
26,"42.5_WT_0",0.50346097799508,0.120531756016287,"42.5","WT","0","42.5",40.9820833333333,0.413715774641842
27,"42.5_WT_0",0.524051947407154,0.075297408128246,"42.5","WT","0","42.5",41.0154166666667,0.347891466153198
28,"42.5_WT_0",0.501204684286679,0.0723109398836636,"42.5","WT","0","42.5",41.0139583333333,0.332522222784935
29,"42.5_WT_0",0.444347478566549,0.0674047866148669,"42.5","WT","0","42.5",40.9233333333333,0.314599130398069
30,"42.5_WT_0",0.289298670325464,0.112303922805165,"42.5","WT","0","42.5",40.8183333333333,0.332792627862641
31,"42.5_WT_0",0.365852740261591,0.064060769967679,"42.5","WT","0","42.5",40.759375,0.306282063230847
32,"42.5_WT_0",0.373029056677164,0.0650667858104554,"42.5","WT","0","42.5",40.6270833333333,0.31341238336832
33,"42.5_WT_0",0.339225694082853,0.0504647382785369,"42.5","WT","0","42.5",40.8477083333333,0.373171235270529
34,"42.5_WT_0",0.336959186441906,0.109301651424061,"42.5","WT","0","42.5",41.1858333333333,0.48610026525599
35,"42.5_WT_0",0.399327232679018,0.0763698316889303,"42.5","WT","0","42.5",41.1877083333333,0.449643039362584
36,"42.5_WT_0",0.311843854484611,0.084179276621938,"42.5","WT","0","42.5",41.2095833333333,0.378466816347734
37,"42.5_WT_0",0.302068923404305,0.0753310151355401,"42.5","WT","0","42.5",41.3991666666667,0.390489059679227
38,"42.5_WT_0",0.27483411090343,0.0985597822899581,"42.5","WT","0","42.5",41.2639583333333,0.393885641319278
39,"42.5_WT_0",0.275947053636872,0.101277244427306,"42.5","WT","0","42.5",41.1522916666667,0.39841569929465
40,"42.5_WT_0",0.221526187501057,0.083956817972859,"42.5","WT","0","42.5",41.079375,0.386068620888465
41,"42.5_WT_0",0.204114307982776,0.115531182155771,"42.5","WT","0","42.5",41.2177083333333,0.262820777878619
42,"42.5_WT_0",0.213973956337954,0.0776623594704559,"42.5","WT","0","42.5",41.468125,0.229453560948495
43,"42.5_WT_0",0.128796740911216,0.0539649365881604,"42.5","WT","0","42.5",41.355625,0.223004412247705
44,"42.5_WT_0",0.189668259301768,0.0583569222127918,"42.5","WT","0","42.5",41.204375,0.212512611962339
45,"42.5_WT_0",0.0949707051576436,0.0596711848801637,"42.5","WT","0","42.5",41.0910416666667,0.208925876093385
46,"42.5_WT_0",0.18387027141505,0.038002243353235,"42.5","WT","0","42.5",40.9625,0.211827213145918
47,"42.5_WT_0",0.128106244048649,0.0585948781476139,"42.5","WT","0","42.5",40.8454166666667,0.217408236149951
48,"42.5_WT_0",0.0462273461362381,0.0373946363689787,"42.5","WT","0","42.5",40.705,0.210679858088443
49,"42.5_WT_0",0.0519075747073731,0.0252752171668861,"42.5","WT","0","42.5",41.0491666666667,0.215524936524499
50,"42.5_WT_0",0.0911361536553437,0.0542608791605643,"42.5","WT","0","42.5",41.249375,0.516708100657153
51,"42.5_WT_0",0.0443185262139761,0.0378894185685889,"42.5","WT","0","42.5",41.0977083333333,0.528435189971296
52,"42.5_WT_0",0.0305166400831971,0.0392891528320679,"42.5","WT","0","42.5",40.9666666666667,0.532368308246274
53,"42.5_WT_0",0.0557225928506707,0.058969126484853,"42.5","WT","0","42.5",40.846875,0.537725445291451
54,"42.5_WT_0",0.0664312710555085,0.0954781989199769,"42.5","WT","0","42.5",40.8772916666667,0.510238000192339
55,"42.5_WT_0",0.000159157077868241,0.0402215463637173,"42.5","WT","0","42.5",41.358125,0.450655073930962
56,"42.5_WT_0",0.00983481075216956,0.0455013337114721,"42.5","WT","0","42.5",42.04,0.542504120248049
57,"42.5_WT_0",0.0175534724379472,0.0528915725671378,"42.5","WT","0","42.5",42.21875,0.593263964080399
58,"42.5_WT_0",0.0451092680681836,0.0561741413315746,"42.5","WT","0","42.5",42.0816666666667,0.595444183817146
59,"42.5_WT_0",0.0372668836981443,0.044289906673994,"42.5","WT","0","42.5",41.48625,1.00967678022268
60,"42.5_WT_0",0.043505595615704,0.0580677159515126,"42.5","WT","0","42.5",42.33,0.382842530001275
61,"42.5_WT_0",0.00503640487621967,0.0774610674784735,"42.5","WT","0","42.5",2.44125,0.168100473221292
62,"42.5_WT_0",-0.0150739128919366,0.053522319021805,"42.5","WT","0","42.5",0.321666666666666,0.163948008993027
63,"42.5_WT_0",-0.0383387757678425,0.0647296394765287,"42.5","WT","0","42.5",0.273125,0.167512955552034
64,"42.5_WT_0",-0.0764583481731492,0.0612942495414945,"42.5","WT","0","42.5",0.0424999999999998,0.10826941223171
65,"42.5_WT_0",-0.142134064720963,0.0438925025497008,"42.5","WT","0","42.5",0.0535416666666666,0.11047050574198
66,"42.5_WT_0",-0.253348873507175,0.106491996753343,"42.5","WT","0","42.5",0.0506250000000001,0.111432337311084
67,"42.5_WT_0",-0.271048103647533,0.100874746285898,"42.5","WT","0","42.5",0.0608333333333334,0.110024164801546
68,"42.5_WT_0",-0.343363911090652,0.0910104351853379,"42.5","WT","0","42.5",0.0579166666666669,0.109250723046171
69,"42.5_WT_0",-0.272966898168765,0.0811217030046056,"42.5","WT","0","42.5",-0.0508333333333334,0.0335416666666667
70,"42.5_WT_0",-0.319727948100651,0.0647291006840034,"42.5","WT","0","42.5",-0.0397916666666667,0.0334914867914221
71,"42.5_WT_0",-0.347752908598124,0.067069986922793,"42.5","WT","0","42.5",-0.0360416666666669,0.0329413804903667
72,"42.5_WT_0",-0.339076318363201,0.0756044102319728,"42.5","WT","0","42.5",-0.0302083333333332,0.0324659276524379
73,"42.5_WT_0",-0.333432748925768,0.101456840278016,"42.5","WT","0","42.5",-0.0433333333333334,0.0331056678388392
74,"42.5_WT_0",-0.361615401346855,0.0875663224460006,"42.5","WT","0","42.5",-0.0402083333333335,0.0332772966483491
75,"42.5_WT_0",-0.328039874092116,0.106725950742686,"42.5","WT","0","42.5",-0.0362499999999999,0.0291022353809233
76,"42.5_WT_0",-0.26360417927008,0.0729531208762383,"42.5","WT","0","42.5",-0.0370833333333334,0.0275078902822041
77,"42.5_WT_0",-0.310273868717824,0.081705533545565,"42.5","WT","0","42.5",-0.026875,0.0274640705943441
78,"42.5_WT_0",-0.360320799252871,0.108916238010435,"42.5","WT","0","42.5",-0.0314583333333333,0.0306104699090942
79,"42.5_WT_0",-0.366454755440502,0.102864560129832,"42.5","WT","0","42.5",-0.0252083333333335,0.0292435741992055
80,"42.5_WT_0",-0.403268387750363,0.0893426633990297,"42.5","WT","0","42.5",-0.0368749999999998,0.0300906471949528
81,"42.5_WT_0",-0.427823353683203,0.107092694428122,"42.5","WT","0","42.5",-0.02375,0.029582966547022
82,"42.5_WT_0",-0.385858969669611,0.0954395582281886,"42.5","WT","0","42.5",-0.0241666666666666,0.0305909674849729
83,"42.5_WT_0",-0.351000647176338,0.0797810735245719,"42.5","WT","0","42.5",-0.0375,0.032060665693685
84,"42.5_WT_0",-0.30667389896273,0.0747060076543941,"42.5","WT","0","42.5",-0.0393750000000001,0.0356904248169045
85,"42.5_WT_0",-0.258046582252144,0.0576826824389907,"42.5","WT","0","42.5",-0.0368750000000001,0.0369572998728112
86,"42.5_WT_0",-0.339209510870744,0.0962013940409798,"42.5","WT","0","42.5",-0.040625,0.0387410383902595
87,"42.5_WT_0",-0.3545540907101,0.106294861546992,"42.5","WT","0","42.5",-0.0391666666666671,0.0401205323750266
88,"42.5_WT_0",-0.354223868763761,0.084924063216667,"42.5","WT","0","42.5",-0.0549999999999999,0.0367686200939214
89,"42.5_WT_0",-0.334628463124357,0.0979044344880938,"42.5","WT","0","42.5",-0.0481250000000003,0.0332851213841193
90,"42.5_WT_0",-0.335630114817212,0.102314016884352,"42.5","WT","0","42.5",-0.036875,0.0325920171718987
91,"42.5_WT_0",-0.362311047814997,0.0771341027587122,"42.5","WT","0","42.5",-0.0429166666666668,0.0293435854480063
92,"42.5_WT_0",-0.325525593284231,0.0773264366762153,"42.5","WT","0","42.5",-0.040625,0.0352123395156679
93,"42.5_WT_0",-0.330085018584909,0.0719248078539896,"42.5","WT","0","42.5",-0.0381250000000001,0.0369000032934356
94,"42.5_WT_0",-0.329261018441881,0.106781459451815,"42.5","WT","0","42.5",-0.0489583333333335,0.0380743060052021
95,"42.5_WT_0",-0.290185768798815,0.07056629548682,"42.5","WT","0","42.5",-0.0347916666666666,0.042410803049197
96,"42.5_WT_0",-0.221386285154101,0.0305710309504132,"42.5","WT","0","42.5",-0.0479166666666668,0.0413214868776256
97,"42.5_WT_0",-0.298652631922606,0.110050015786506,"42.5","WT","0","42.5",-0.0410416666666669,0.0337467848262781
98,"42.5_WT_0",-0.237910601220344,0.0723011070921877,"42.5","WT","0","42.5",-0.0431250000000001,0.0361933825097904
99,"42.5_WT_0",-0.185068660647494,0.0522767081090092,"42.5","WT","0","42.5",-0.0314583333333338,0.0373759522361044
100,"42.5_WT_0",-0.128401649339475,0.0826267525963757,"42.5","WT","0","42.5",-0.0381249999999998,0.0350154975610008
101,"42.5_WT_0",-0.217962212118239,0.049348249741195,"42.5","WT","0","42.5",-0.0327083333333332,0.0323514232041395
102,"42.5_WT_0",-0.234675152602702,0.0245134935058936,"42.5","WT","0","42.5",-0.0329166666666669,0.031263191660126
103,"42.5_WT_0",-0.16157913732677,0.0567293838747773,"42.5","WT","0","42.5",-0.03875,0.0338908455150092
104,"42.5_WT_0",-0.157557384539938,0.0541874060754856,"42.5","WT","0","42.5",-0.0324999999999999,0.0346679436864151
105,"42.5_WT_0",-0.189879577063449,0.080100879314047,"42.5","WT","0","42.5",-0.0352083333333333,0.0357451069883853
106,"42.5_WT_0",-0.211228842816985,0.031450177203349,"42.5","WT","0","42.5",-0.0366666666666667,0.0325683709252125
107,"42.5_WT_0",-0.16410473429707,0.0353213144193937,"42.5","WT","0","42.5",-0.0299999999999999,0.0342602250552055
108,"42.5_WT_0",-0.143261850232687,0.0554471363906848,"42.5","WT","0","42.5",-0.0220833333333334,0.027333380970487
109,"42.5_WT_0",-0.15190086568773,0.0445785665473162,"42.5","WT","0","42.5",-0.0270833333333333,0.0274079108359045
110,"42.5_WT_0",-0.164883469988796,0.0617215170508214,"42.5","WT","0","42.5",-0.035625,0.0303237736767705
111,"42.5_WT_0",-0.161572476651157,0.0520632948580927,"42.5","WT","0","42.5",-0.0375,0.0340658446370164
112,"42.5_WT_0",-0.142173115725028,0.0431303859820708,"42.5","WT","0","42.5",-0.0410416666666667,0.0350325369597084
113,"42.5_WT_0",-0.129421304974012,0.0612604241816486,"42.5","WT","0","42.5",-0.0354166666666665,0.0353752821936134
114,"42.5_WT_0",-0.145430470094891,0.0471811940689137,"42.5","WT","0","42.5",-0.0439583333333332,0.0313217925333147
115,"42.5_WT_0",-0.12458630438957,0.0321972555516492,"42.5","WT","0","42.5",-0.0285416666666669,0.030083434325777
116,"42.5_WT_0",-0.113004500295967,0.0473556025705482,"42.5","WT","0","42.5",-0.0322916666666669,0.0311386906525556
117,"42.5_WT_0",-0.122598642533312,0.0695028751542752,"42.5","WT","0","42.5",-0.0106249999999998,0.0306582868985787
118,"42.5_WT_0",-0.15036317100843,0.0436680604335248,"42.5","WT","0","42.5",-0.0220833333333335,0.0269133286113859
119,"42.5_WT_0",-0.149690900336962,0.0522877622797707,"42.5","WT","0","42.5",-0.0231250000000002,0.0333909008106168
120,"42.5_WT_0",-0.14943257630393,0.0443979752009889,"42.5","WT","0","42.5",-0.0247916666666669,0.0333225894143564
-9,"65_WT_0",-0.00509127584082253,0.0153352040135754,"65","WT","0","65",0.497916666666668,0.264197553399387
-8,"65_WT_0",0.0190840240277325,0.00845129369444096,"65","WT","0","65",0.494166666666667,0.271299598639995
-7,"65_WT_0",-0.00772981944974973,0.0112223172223415,"65","WT","0","65",0.48,0.25538437805699
-6,"65_WT_0",0.0285375259531744,0.0147963287706589,"65","WT","0","65",0.491666666666667,0.264604657933302
-5,"65_WT_0",-0.0204107160597747,0.0107729762222416,"65","WT","0","65",0.481666666666667,0.253196920509622
-4,"65_WT_0",-0.00346740723440813,0.022299315913946,"65","WT","0","65",0.480000000000001,0.248319525622847
-3,"65_WT_0",0.017640305883791,0.0132031459256749,"65","WT","0","65",0.484583333333333,0.266443265797597
-2,"65_WT_0",-0.0284744367648473,0.0121991255924379,"65","WT","0","65",0.49125,0.274364322115686
-1,"65_WT_0",-8.82005150955351e-05,0.0110783304472875,"65","WT","0","65",0.499583333333333,0.270229615584393
0,"65_WT_0",0.00303652506259404,0.0156466292541073,"65","WT","0","65",0.49375,0.276485884711036
1,"65_WT_0",-0.0736281254064677,0.0259186053947972,"65","WT","0","65",51.7308333333333,9.94654033672708
2,"65_WT_0",-0.0478271012053919,0.0174845491056603,"65","WT","0","65",64.6275,1.00552065527986
3,"65_WT_0",0.0649598052487801,0.0107663984078528,"65","WT","0","65",64.705,0.782681078178649
4,"65_WT_0",0.184191616663038,0.0592555653893641,"65","WT","0","65",64.72875,0.689299853615568
5,"65_WT_0",0.377685629155979,0.0724679569051701,"65","WT","0","65",64.6854166666667,0.672373038924243
6,"65_WT_0",0.557334614662208,0.0930703218098017,"65","WT","0","65",64.5779166666667,0.682549919318075
7,"65_WT_0",0.637251401866692,0.0993233010972396,"65","WT","0","65",64.5058333333333,0.655793293462202
8,"65_WT_0",0.705805366518603,0.0961038910510568,"65","WT","0","65",64.4108333333333,0.659902994238968
9,"65_WT_0",0.77600527207315,0.0817671199006834,"65","WT","0","65",64.3366666666667,0.650805657222049
10,"65_WT_0",0.860728260059976,0.0775160937371062,"65","WT","0","65",64.2620833333333,0.649417941848271
11,"65_WT_0",0.854923649580707,0.102753691061525,"65","WT","0","65",64.2020833333333,0.639826568840686
12,"65_WT_0",0.878067788744368,0.110739772782899,"65","WT","0","65",64.1666666666667,0.616684965944707
13,"65_WT_0",0.906920617430616,0.0897700608718683,"65","WT","0","65",64.1754166666667,0.58368568227638
